set	dll	api	function	canonical	target_id	params	public	reason
downlevel	TAPI32.dll	Devices.Tapi	lineAgentSpecific	win32.api.tapi32.lineAgentSpecific	fn__tapi32__lineAgentSpecific	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineAnswer	win32.api.tapi32.lineAnswer	fn__tapi32__lineAnswer	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineBlindTransfer	win32.api.tapi32.lineBlindTransfer	fn__tapi32__lineBlindTransfer	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineBlindTransferA	win32.api.tapi32.lineBlindTransferA	fn__tapi32__lineBlindTransferA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineBlindTransferW	win32.api.tapi32.lineBlindTransferW	fn__tapi32__lineBlindTransferW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineClose	win32.api.tapi32.lineClose	fn__tapi32__lineClose	1	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineCompleteCall	win32.api.tapi32.lineCompleteCall	fn__tapi32__lineCompleteCall	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineCompleteTransfer	win32.api.tapi32.lineCompleteTransfer	fn__tapi32__lineCompleteTransfer	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineConfigDialog	win32.api.tapi32.lineConfigDialog	fn__tapi32__lineConfigDialog	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineConfigDialogA	win32.api.tapi32.lineConfigDialogA	fn__tapi32__lineConfigDialogA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineConfigDialogW	win32.api.tapi32.lineConfigDialogW	fn__tapi32__lineConfigDialogW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineConfigDialogEdit	win32.api.tapi32.lineConfigDialogEdit	fn__tapi32__lineConfigDialogEdit	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineConfigDialogEditA	win32.api.tapi32.lineConfigDialogEditA	fn__tapi32__lineConfigDialogEditA	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineConfigDialogEditW	win32.api.tapi32.lineConfigDialogEditW	fn__tapi32__lineConfigDialogEditW	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineConfigProvider	win32.api.tapi32.lineConfigProvider	fn__tapi32__lineConfigProvider	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineCreateAgentW	win32.api.tapi32.lineCreateAgentW	fn__tapi32__lineCreateAgentW	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineCreateAgentA	win32.api.tapi32.lineCreateAgentA	fn__tapi32__lineCreateAgentA	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineCreateAgentSessionW	win32.api.tapi32.lineCreateAgentSessionW	fn__tapi32__lineCreateAgentSessionW	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineCreateAgentSessionA	win32.api.tapi32.lineCreateAgentSessionA	fn__tapi32__lineCreateAgentSessionA	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineDeallocateCall	win32.api.tapi32.lineDeallocateCall	fn__tapi32__lineDeallocateCall	1	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineDevSpecific	win32.api.tapi32.lineDevSpecific	fn__tapi32__lineDevSpecific	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineDevSpecificFeature	win32.api.tapi32.lineDevSpecificFeature	fn__tapi32__lineDevSpecificFeature	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineDial	win32.api.tapi32.lineDial	fn__tapi32__lineDial	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineDialA	win32.api.tapi32.lineDialA	fn__tapi32__lineDialA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineDialW	win32.api.tapi32.lineDialW	fn__tapi32__lineDialW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineDrop	win32.api.tapi32.lineDrop	fn__tapi32__lineDrop	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineForward	win32.api.tapi32.lineForward	fn__tapi32__lineForward	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineForwardA	win32.api.tapi32.lineForwardA	fn__tapi32__lineForwardA	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineForwardW	win32.api.tapi32.lineForwardW	fn__tapi32__lineForwardW	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGatherDigits	win32.api.tapi32.lineGatherDigits	fn__tapi32__lineGatherDigits	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGatherDigitsA	win32.api.tapi32.lineGatherDigitsA	fn__tapi32__lineGatherDigitsA	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGatherDigitsW	win32.api.tapi32.lineGatherDigitsW	fn__tapi32__lineGatherDigitsW	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGenerateDigits	win32.api.tapi32.lineGenerateDigits	fn__tapi32__lineGenerateDigits	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGenerateDigitsA	win32.api.tapi32.lineGenerateDigitsA	fn__tapi32__lineGenerateDigitsA	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGenerateDigitsW	win32.api.tapi32.lineGenerateDigitsW	fn__tapi32__lineGenerateDigitsW	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGenerateTone	win32.api.tapi32.lineGenerateTone	fn__tapi32__lineGenerateTone	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressCaps	win32.api.tapi32.lineGetAddressCaps	fn__tapi32__lineGetAddressCaps	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressCapsA	win32.api.tapi32.lineGetAddressCapsA	fn__tapi32__lineGetAddressCapsA	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressCapsW	win32.api.tapi32.lineGetAddressCapsW	fn__tapi32__lineGetAddressCapsW	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressID	win32.api.tapi32.lineGetAddressID	fn__tapi32__lineGetAddressID	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressIDA	win32.api.tapi32.lineGetAddressIDA	fn__tapi32__lineGetAddressIDA	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressIDW	win32.api.tapi32.lineGetAddressIDW	fn__tapi32__lineGetAddressIDW	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressStatus	win32.api.tapi32.lineGetAddressStatus	fn__tapi32__lineGetAddressStatus	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressStatusA	win32.api.tapi32.lineGetAddressStatusA	fn__tapi32__lineGetAddressStatusA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAddressStatusW	win32.api.tapi32.lineGetAddressStatusW	fn__tapi32__lineGetAddressStatusW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentActivityListA	win32.api.tapi32.lineGetAgentActivityListA	fn__tapi32__lineGetAgentActivityListA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentActivityListW	win32.api.tapi32.lineGetAgentActivityListW	fn__tapi32__lineGetAgentActivityListW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentCapsA	win32.api.tapi32.lineGetAgentCapsA	fn__tapi32__lineGetAgentCapsA	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentCapsW	win32.api.tapi32.lineGetAgentCapsW	fn__tapi32__lineGetAgentCapsW	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentGroupListA	win32.api.tapi32.lineGetAgentGroupListA	fn__tapi32__lineGetAgentGroupListA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentGroupListW	win32.api.tapi32.lineGetAgentGroupListW	fn__tapi32__lineGetAgentGroupListW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentInfo	win32.api.tapi32.lineGetAgentInfo	fn__tapi32__lineGetAgentInfo	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentSessionInfo	win32.api.tapi32.lineGetAgentSessionInfo	fn__tapi32__lineGetAgentSessionInfo	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentSessionList	win32.api.tapi32.lineGetAgentSessionList	fn__tapi32__lineGetAgentSessionList	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentStatusA	win32.api.tapi32.lineGetAgentStatusA	fn__tapi32__lineGetAgentStatusA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAgentStatusW	win32.api.tapi32.lineGetAgentStatusW	fn__tapi32__lineGetAgentStatusW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAppPriority	win32.api.tapi32.lineGetAppPriority	fn__tapi32__lineGetAppPriority	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAppPriorityA	win32.api.tapi32.lineGetAppPriorityA	fn__tapi32__lineGetAppPriorityA	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetAppPriorityW	win32.api.tapi32.lineGetAppPriorityW	fn__tapi32__lineGetAppPriorityW	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetCallInfo	win32.api.tapi32.lineGetCallInfo	fn__tapi32__lineGetCallInfo	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetCallInfoA	win32.api.tapi32.lineGetCallInfoA	fn__tapi32__lineGetCallInfoA	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetCallInfoW	win32.api.tapi32.lineGetCallInfoW	fn__tapi32__lineGetCallInfoW	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetCallStatus	win32.api.tapi32.lineGetCallStatus	fn__tapi32__lineGetCallStatus	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetConfRelatedCalls	win32.api.tapi32.lineGetConfRelatedCalls	fn__tapi32__lineGetConfRelatedCalls	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetCountry	win32.api.tapi32.lineGetCountry	fn__tapi32__lineGetCountry	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetCountryA	win32.api.tapi32.lineGetCountryA	fn__tapi32__lineGetCountryA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetCountryW	win32.api.tapi32.lineGetCountryW	fn__tapi32__lineGetCountryW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetDevCaps	win32.api.tapi32.lineGetDevCaps	fn__tapi32__lineGetDevCaps	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetDevCapsA	win32.api.tapi32.lineGetDevCapsA	fn__tapi32__lineGetDevCapsA	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetDevCapsW	win32.api.tapi32.lineGetDevCapsW	fn__tapi32__lineGetDevCapsW	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetDevConfig	win32.api.tapi32.lineGetDevConfig	fn__tapi32__lineGetDevConfig	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetDevConfigA	win32.api.tapi32.lineGetDevConfigA	fn__tapi32__lineGetDevConfigA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetDevConfigW	win32.api.tapi32.lineGetDevConfigW	fn__tapi32__lineGetDevConfigW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetGroupListA	win32.api.tapi32.lineGetGroupListA	fn__tapi32__lineGetGroupListA	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetGroupListW	win32.api.tapi32.lineGetGroupListW	fn__tapi32__lineGetGroupListW	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetIcon	win32.api.tapi32.lineGetIcon	fn__tapi32__lineGetIcon	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetIconA	win32.api.tapi32.lineGetIconA	fn__tapi32__lineGetIconA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetIconW	win32.api.tapi32.lineGetIconW	fn__tapi32__lineGetIconW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetID	win32.api.tapi32.lineGetID	fn__tapi32__lineGetID	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetIDA	win32.api.tapi32.lineGetIDA	fn__tapi32__lineGetIDA	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetIDW	win32.api.tapi32.lineGetIDW	fn__tapi32__lineGetIDW	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetLineDevStatus	win32.api.tapi32.lineGetLineDevStatus	fn__tapi32__lineGetLineDevStatus	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetLineDevStatusA	win32.api.tapi32.lineGetLineDevStatusA	fn__tapi32__lineGetLineDevStatusA	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetLineDevStatusW	win32.api.tapi32.lineGetLineDevStatusW	fn__tapi32__lineGetLineDevStatusW	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetMessage	win32.api.tapi32.lineGetMessage	fn__tapi32__lineGetMessage	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetNewCalls	win32.api.tapi32.lineGetNewCalls	fn__tapi32__lineGetNewCalls	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetNumRings	win32.api.tapi32.lineGetNumRings	fn__tapi32__lineGetNumRings	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetProviderList	win32.api.tapi32.lineGetProviderList	fn__tapi32__lineGetProviderList	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetProviderListA	win32.api.tapi32.lineGetProviderListA	fn__tapi32__lineGetProviderListA	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetProviderListW	win32.api.tapi32.lineGetProviderListW	fn__tapi32__lineGetProviderListW	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetProxyStatus	win32.api.tapi32.lineGetProxyStatus	fn__tapi32__lineGetProxyStatus	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetQueueInfo	win32.api.tapi32.lineGetQueueInfo	fn__tapi32__lineGetQueueInfo	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetQueueListA	win32.api.tapi32.lineGetQueueListA	fn__tapi32__lineGetQueueListA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetQueueListW	win32.api.tapi32.lineGetQueueListW	fn__tapi32__lineGetQueueListW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetRequest	win32.api.tapi32.lineGetRequest	fn__tapi32__lineGetRequest	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetRequestA	win32.api.tapi32.lineGetRequestA	fn__tapi32__lineGetRequestA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetRequestW	win32.api.tapi32.lineGetRequestW	fn__tapi32__lineGetRequestW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetStatusMessages	win32.api.tapi32.lineGetStatusMessages	fn__tapi32__lineGetStatusMessages	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetTranslateCaps	win32.api.tapi32.lineGetTranslateCaps	fn__tapi32__lineGetTranslateCaps	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetTranslateCapsA	win32.api.tapi32.lineGetTranslateCapsA	fn__tapi32__lineGetTranslateCapsA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineGetTranslateCapsW	win32.api.tapi32.lineGetTranslateCapsW	fn__tapi32__lineGetTranslateCapsW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineHandoff	win32.api.tapi32.lineHandoff	fn__tapi32__lineHandoff	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineHandoffA	win32.api.tapi32.lineHandoffA	fn__tapi32__lineHandoffA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineHandoffW	win32.api.tapi32.lineHandoffW	fn__tapi32__lineHandoffW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineHold	win32.api.tapi32.lineHold	fn__tapi32__lineHold	1	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineInitialize	win32.api.tapi32.lineInitialize	fn__tapi32__lineInitialize	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineInitializeExA	win32.api.tapi32.lineInitializeExA	fn__tapi32__lineInitializeExA	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineInitializeExW	win32.api.tapi32.lineInitializeExW	fn__tapi32__lineInitializeExW	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineMakeCall	win32.api.tapi32.lineMakeCall	fn__tapi32__lineMakeCall	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineMakeCallA	win32.api.tapi32.lineMakeCallA	fn__tapi32__lineMakeCallA	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineMakeCallW	win32.api.tapi32.lineMakeCallW	fn__tapi32__lineMakeCallW	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineMonitorDigits	win32.api.tapi32.lineMonitorDigits	fn__tapi32__lineMonitorDigits	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineMonitorMedia	win32.api.tapi32.lineMonitorMedia	fn__tapi32__lineMonitorMedia	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineMonitorTones	win32.api.tapi32.lineMonitorTones	fn__tapi32__lineMonitorTones	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineNegotiateAPIVersion	win32.api.tapi32.lineNegotiateAPIVersion	fn__tapi32__lineNegotiateAPIVersion	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineNegotiateExtVersion	win32.api.tapi32.lineNegotiateExtVersion	fn__tapi32__lineNegotiateExtVersion	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineOpen	win32.api.tapi32.lineOpen	fn__tapi32__lineOpen	9	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineOpenA	win32.api.tapi32.lineOpenA	fn__tapi32__lineOpenA	9	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineOpenW	win32.api.tapi32.lineOpenW	fn__tapi32__lineOpenW	9	yes	
downlevel	TAPI32.dll	Devices.Tapi	linePark	win32.api.tapi32.linePark	fn__tapi32__linePark	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineParkA	win32.api.tapi32.lineParkA	fn__tapi32__lineParkA	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineParkW	win32.api.tapi32.lineParkW	fn__tapi32__lineParkW	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	linePickup	win32.api.tapi32.linePickup	fn__tapi32__linePickup	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	linePickupA	win32.api.tapi32.linePickupA	fn__tapi32__linePickupA	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	linePickupW	win32.api.tapi32.linePickupW	fn__tapi32__linePickupW	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	linePrepareAddToConference	win32.api.tapi32.linePrepareAddToConference	fn__tapi32__linePrepareAddToConference	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	linePrepareAddToConferenceA	win32.api.tapi32.linePrepareAddToConferenceA	fn__tapi32__linePrepareAddToConferenceA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	linePrepareAddToConferenceW	win32.api.tapi32.linePrepareAddToConferenceW	fn__tapi32__linePrepareAddToConferenceW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineProxyMessage	win32.api.tapi32.lineProxyMessage	fn__tapi32__lineProxyMessage	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineProxyResponse	win32.api.tapi32.lineProxyResponse	fn__tapi32__lineProxyResponse	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineRedirect	win32.api.tapi32.lineRedirect	fn__tapi32__lineRedirect	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineRedirectA	win32.api.tapi32.lineRedirectA	fn__tapi32__lineRedirectA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineRedirectW	win32.api.tapi32.lineRedirectW	fn__tapi32__lineRedirectW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineRegisterRequestRecipient	win32.api.tapi32.lineRegisterRequestRecipient	fn__tapi32__lineRegisterRequestRecipient	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineReleaseUserUserInfo	win32.api.tapi32.lineReleaseUserUserInfo	fn__tapi32__lineReleaseUserUserInfo	1	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineRemoveFromConference	win32.api.tapi32.lineRemoveFromConference	fn__tapi32__lineRemoveFromConference	1	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineRemoveProvider	win32.api.tapi32.lineRemoveProvider	fn__tapi32__lineRemoveProvider	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSecureCall	win32.api.tapi32.lineSecureCall	fn__tapi32__lineSecureCall	1	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSendUserUserInfo	win32.api.tapi32.lineSendUserUserInfo	fn__tapi32__lineSendUserUserInfo	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAgentActivity	win32.api.tapi32.lineSetAgentActivity	fn__tapi32__lineSetAgentActivity	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAgentGroup	win32.api.tapi32.lineSetAgentGroup	fn__tapi32__lineSetAgentGroup	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAgentMeasurementPeriod	win32.api.tapi32.lineSetAgentMeasurementPeriod	fn__tapi32__lineSetAgentMeasurementPeriod	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAgentSessionState	win32.api.tapi32.lineSetAgentSessionState	fn__tapi32__lineSetAgentSessionState	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAgentStateEx	win32.api.tapi32.lineSetAgentStateEx	fn__tapi32__lineSetAgentStateEx	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAgentState	win32.api.tapi32.lineSetAgentState	fn__tapi32__lineSetAgentState	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAppPriority	win32.api.tapi32.lineSetAppPriority	fn__tapi32__lineSetAppPriority	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAppPriorityA	win32.api.tapi32.lineSetAppPriorityA	fn__tapi32__lineSetAppPriorityA	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAppPriorityW	win32.api.tapi32.lineSetAppPriorityW	fn__tapi32__lineSetAppPriorityW	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetAppSpecific	win32.api.tapi32.lineSetAppSpecific	fn__tapi32__lineSetAppSpecific	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetCallData	win32.api.tapi32.lineSetCallData	fn__tapi32__lineSetCallData	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetCallParams	win32.api.tapi32.lineSetCallParams	fn__tapi32__lineSetCallParams	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetCallPrivilege	win32.api.tapi32.lineSetCallPrivilege	fn__tapi32__lineSetCallPrivilege	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetCallQualityOfService	win32.api.tapi32.lineSetCallQualityOfService	fn__tapi32__lineSetCallQualityOfService	5	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetCallTreatment	win32.api.tapi32.lineSetCallTreatment	fn__tapi32__lineSetCallTreatment	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetCurrentLocation	win32.api.tapi32.lineSetCurrentLocation	fn__tapi32__lineSetCurrentLocation	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetDevConfig	win32.api.tapi32.lineSetDevConfig	fn__tapi32__lineSetDevConfig	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetDevConfigA	win32.api.tapi32.lineSetDevConfigA	fn__tapi32__lineSetDevConfigA	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetDevConfigW	win32.api.tapi32.lineSetDevConfigW	fn__tapi32__lineSetDevConfigW	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetLineDevStatus	win32.api.tapi32.lineSetLineDevStatus	fn__tapi32__lineSetLineDevStatus	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetMediaControl	win32.api.tapi32.lineSetMediaControl	fn__tapi32__lineSetMediaControl	12	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetMediaMode	win32.api.tapi32.lineSetMediaMode	fn__tapi32__lineSetMediaMode	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetQueueMeasurementPeriod	win32.api.tapi32.lineSetQueueMeasurementPeriod	fn__tapi32__lineSetQueueMeasurementPeriod	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetNumRings	win32.api.tapi32.lineSetNumRings	fn__tapi32__lineSetNumRings	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetStatusMessages	win32.api.tapi32.lineSetStatusMessages	fn__tapi32__lineSetStatusMessages	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetTerminal	win32.api.tapi32.lineSetTerminal	fn__tapi32__lineSetTerminal	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetTollList	win32.api.tapi32.lineSetTollList	fn__tapi32__lineSetTollList	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetTollListA	win32.api.tapi32.lineSetTollListA	fn__tapi32__lineSetTollListA	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetTollListW	win32.api.tapi32.lineSetTollListW	fn__tapi32__lineSetTollListW	4	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetupConference	win32.api.tapi32.lineSetupConference	fn__tapi32__lineSetupConference	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetupConferenceA	win32.api.tapi32.lineSetupConferenceA	fn__tapi32__lineSetupConferenceA	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetupConferenceW	win32.api.tapi32.lineSetupConferenceW	fn__tapi32__lineSetupConferenceW	6	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetupTransfer	win32.api.tapi32.lineSetupTransfer	fn__tapi32__lineSetupTransfer	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetupTransferA	win32.api.tapi32.lineSetupTransferA	fn__tapi32__lineSetupTransferA	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSetupTransferW	win32.api.tapi32.lineSetupTransferW	fn__tapi32__lineSetupTransferW	3	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineShutdown	win32.api.tapi32.lineShutdown	fn__tapi32__lineShutdown	1	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineSwapHold	win32.api.tapi32.lineSwapHold	fn__tapi32__lineSwapHold	2	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineTranslateAddress	win32.api.tapi32.lineTranslateAddress	fn__tapi32__lineTranslateAddress	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineTranslateAddressA	win32.api.tapi32.lineTranslateAddressA	fn__tapi32__lineTranslateAddressA	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineTranslateAddressW	win32.api.tapi32.lineTranslateAddressW	fn__tapi32__lineTranslateAddressW	7	yes	
downlevel	TAPI32.dll	Devices.Tapi	lineTranslateDialog	win32.api.tapi32.lineTranslateDialog	fn__tapi32__lineTranslateDialog	5	yes	
